PART ID,TYPE,MANUFACTURER,YEAR,Qty,PRECIO,SUBTOTAL INVENTORY,ACTIVE
PART8259,suspension,Volkswagen,2014,7.0,238.42,1668.9399999999998,1.0
PART8260,tire,Toyota,2000,5.0,496.65,2483.25,
PART8261,tire,Audi,2022,5.0,221.75,1108.75,1.0
PART8262,battery,Audi,2000,9.0,261.07,2349.63,
PART8263,suspension,Honda,2003,5.0,150.96,754.8000000000001,0.0
PART8264,suspension,BMW,2016,9.0,250.59,2255.31,
PART8265,brake,BMW,2003,9.0,178.58,1607.22,1.0
PART8266,tire,Audi,2009,9.0,132.95,1196.55,
PART8267,tire,Audi,2022,3.0,299.98,899.94,1.0
PART8268,battery,Toyota,2000,3.0,421.25,1263.75,1.0
PART8269,suspension,Volkswagen,2018,2.0,168.87,337.74,1.0
PART8270,battery,Honda,2011,4.0,286.15,1144.6,0.0
PART8271,suspension,Audi,2001,9.0,248.03,2232.27,
PART8272,suspension,Mercedes,2007,9.0,322.44,2901.96,
PART8273,tire,Ford,2012,4.0,215.05,860.2,1.0
PART8274,engine,Audi,2007,1.0,473.16,473.16,0.0
PART8275,brake,Ford,2004,8.0,471.02,3768.16,0.0
PART8276,battery,Mercedes,2006,5.0,327.72,1638.6000000000001,0.0
PART8277,brake,Mercedes,2014,7.0,292.6,2048.2000000000003,
PART8278,tire,Honda,2021,4.0,454.11,1816.44,0.0
PART8279,battery,Volkswagen,2004,8.0,201.04,1608.32,1.0
PART8280,brake,Audi,2003,7.0,174.21,1219.47,0.0
PART8281,transmission,Audi,2015,7.0,68.76,481.32000000000005,0.0
PART8282,engine,Toyota,2006,5.0,218.22,1091.1,
PART8283,battery,BMW,2019,1.0,339.21,339.21,1.0
PART8284,suspension,Ford,2014,2.0,308.5,617.0,
PART8285,suspension,BMW,2010,8.0,296.06,2368.48,0.0
PART8286,transmission,Audi,2010,2.0,437.97,875.94,0.0
PART8287,engine,Volkswagen,2020,3.0,366.67,1100.01,0.0
PART8288,brake,Volkswagen,2002,4.0,253.82,1015.28,
PART8289,transmission,Ford,2006,8.0,216.93,1735.44,1.0
PART8290,tire,Audi,2022,4.0,191.4,765.6,0.0
PART8291,transmission,Mercedes,2004,8.0,260.57,2084.56,1.0
PART8292,tire,BMW,2011,6.0,411.14,2466.84,1.0
PART8293,battery,Honda,2007,3.0,424.16,1272.48,
PART8294,battery,Ford,2010,8.0,294.89,2359.12,0.0
PART8295,brake,Toyota,2002,5.0,121.16,605.8,0.0
PART8296,tire,Mercedes,2019,1.0,309.94,309.94,1.0
PART8297,engine,Mercedes,2013,1.0,494.1,494.1,
PART8298,engine,Honda,2003,4.0,335.92,1343.68,
PART8299,battery,Audi,2006,8.0,132.07,1056.56,0.0
PART8300,transmission,Audi,2001,4.0,288.92,1155.68,1.0
PART8301,engine,Honda,2007,8.0,492.91,3943.28,
PART8302,transmission,Mercedes,2015,5.0,272.6,1363.0,0.0
PART8303,battery,BMW,2015,8.0,323.66,2589.28,1.0
PART8304,brake,Mercedes,2002,6.0,381.97,2291.82,0.0
PART8305,tire,BMW,2013,3.0,481.84,1445.52,1.0
PART8306,battery,Mercedes,2008,5.0,303.14,1515.6999999999998,1.0
PART8307,suspension,Ford,2003,9.0,288.5,2596.5,1.0
PART8308,suspension,Toyota,2022,7.0,129.76,908.3199999999999,0.0
PART8309,transmission,Honda,2019,4.0,438.02,1752.08,1.0
PART8310,tire,Toyota,2000,9.0,490.49,4414.41,0.0
PART8311,tire,Ford,2014,8.0,378.7,3029.6,
PART8312,transmission,Toyota,2016,8.0,272.14,2177.12,1.0
PART8313,battery,Volkswagen,2019,8.0,476.98,3815.84,1.0
PART8314,brake,Toyota,2007,4.0,266.5,1066.0,1.0
PART8315,suspension,Mercedes,2000,1.0,328.87,328.87,1.0
PART8316,tire,Ford,2007,2.0,208.35,416.7,1.0
PART8317,suspension,Volkswagen,2022,3.0,137.67,413.01,
PART8318,suspension,Toyota,2007,7.0,185.93,1301.51,1.0
PART8319,battery,Volkswagen,2009,6.0,391.84,2351.04,
PART8320,suspension,Audi,2006,1.0,308.92,308.92,0.0
PART8321,battery,Audi,2020,4.0,149.47,597.88,
PART8322,tire,Toyota,2007,6.0,421.26,2527.56,
PART8323,engine,Audi,2000,5.0,261.38,1306.9,1.0
PART8324,engine,Toyota,2014,1.0,497.84,497.84,
PART8325,tire,BMW,2016,3.0,466.65,1399.9499999999998,1.0
PART8326,suspension,Volkswagen,2021,6.0,497.57,2985.42,0.0
PART8327,tire,Audi,2011,2.0,235.94,471.88,0.0
PART8328,suspension,Ford,2017,8.0,90.01,720.08,0.0
PART8329,tire,Ford,2006,1.0,209.49,209.49,1.0
PART8330,battery,Audi,2003,1.0,60.55,60.55,0.0
PART8331,brake,Honda,2016,3.0,278.76,836.28,0.0
PART8332,tire,BMW,2016,8.0,468.99,3751.92,1.0
PART8333,battery,Ford,2019,4.0,216.72,866.88,
PART8334,tire,Mercedes,2013,5.0,439.16,2195.8,1.0
PART8335,brake,Volkswagen,2005,1.0,375.37,375.37,
PART8336,engine,Toyota,2022,5.0,376.21,1881.05,1.0
PART8337,brake,Audi,2019,3.0,143.59,430.77,
PART8338,engine,Toyota,2018,9.0,116.25,1046.25,0.0
PART8339,tire,Mercedes,2014,8.0,390.67,3125.36,
PART8340,suspension,Mercedes,2013,8.0,286.2,2289.6,1.0
PART8341,transmission,Audi,2015,3.0,389.57,1168.71,
PART8342,brake,Audi,2013,9.0,221.83,1996.47,0.0
PART8343,suspension,BMW,2022,4.0,167.12,668.48,
PART8344,brake,Audi,2013,4.0,464.99,1859.96,0.0
PART8345,transmission,Honda,2016,8.0,51.74,413.92,1.0
PART8346,brake,Volkswagen,2021,4.0,253.6,1014.4,1.0
PART8347,transmission,Honda,2017,3.0,483.23,1449.69,1.0
PART8348,tire,Ford,2001,2.0,216.32,432.64,0.0
PART8349,engine,Volkswagen,2012,7.0,111.56,780.9200000000001,0.0
PART8350,tire,Audi,2004,1.0,488.47,488.47,0.0
PART8351,brake,Mercedes,2018,8.0,382.34,3058.72,1.0
PART8352,tire,Toyota,2021,4.0,395.71,1582.84,
PART8353,brake,Ford,2005,6.0,96.37,578.22,0.0
PART8354,battery,Ford,2010,7.0,90.58,634.06,
PART8355,transmission,Mercedes,2020,4.0,226.14,904.56,1.0
PART8356,brake,Mercedes,2010,3.0,448.27,1344.81,
PART8357,transmission,BMW,2004,2.0,78.96,157.92,1.0
PART8358,engine,Audi,2005,5.0,455.22,2276.1000000000004,
PART8359,transmission,Mercedes,2008,8.0,324.63,2597.04,
PART8360,brake,Ford,2019,9.0,214.51,1930.59,0.0
PART8361,tire,Audi,2001,5.0,474.17,2370.85,1.0
PART8362,battery,Audi,2002,8.0,220.9,1767.2,1.0
PART8363,transmission,BMW,2005,2.0,153.7,307.4,1.0
PART8364,brake,Honda,2014,4.0,459.41,1837.64,
PART8365,suspension,Honda,2012,5.0,338.68,1693.4,
PART8366,tire,Volkswagen,2004,6.0,397.2,2383.2,1.0
PART8367,transmission,Mercedes,2010,6.0,50.24,301.44,
PART8368,tire,Mercedes,2020,4.0,419.89,1679.56,
PART8369,tire,Audi,2016,6.0,488.19,2929.14,1.0
PART8370,transmission,Ford,2006,8.0,340.12,2720.96,1.0
PART8371,engine,Volkswagen,2013,2.0,371.62,743.24,
PART8372,battery,Mercedes,2016,8.0,381.17,3049.36,1.0
PART8373,tire,BMW,2010,2.0,99.62,199.24,0.0
PART8374,tire,BMW,2007,6.0,452.3,2713.8,
PART8375,engine,Audi,2001,3.0,113.83,341.49,
PART8376,engine,Ford,2001,9.0,327.92,2951.28,
PART8377,battery,Toyota,2000,1.0,151.08,151.08,1.0
PART8378,suspension,Toyota,2010,1.0,316.62,316.62,1.0
PART8379,brake,Toyota,2011,8.0,187.3,1498.4,
PART8380,brake,Toyota,2020,2.0,162.61,325.22,0.0
PART8381,suspension,Mercedes,2021,4.0,364.61,1458.44,1.0
PART8382,transmission,Toyota,2010,8.0,409.25,3274.0,1.0
PART8383,suspension,BMW,2006,5.0,151.55,757.75,
PART8384,tire,Audi,2001,1.0,125.68,125.68,0.0
PART8385,suspension,Audi,2019,9.0,258.47,2326.2300000000005,1.0
PART8386,brake,Toyota,2007,1.0,408.0,408.0,1.0
PART8387,brake,BMW,2022,3.0,309.81,929.4300000000001,0.0
PART8388,engine,Honda,2014,6.0,380.77,2284.62,1.0
PART8389,brake,Honda,2016,7.0,334.03,2338.21,1.0
PART8390,battery,Audi,2019,9.0,197.92,1781.28,0.0
PART8391,brake,Honda,2022,4.0,319.9,1279.6,0.0
PART8392,tire,Volkswagen,2020,2.0,435.03,870.06,
PART8393,tire,BMW,2013,6.0,165.66,993.96,1.0
PART8394,tire,Honda,2012,4.0,244.14,976.56,1.0
PART8395,transmission,Toyota,2009,3.0,460.27,1380.81,
PART8396,battery,Toyota,2019,2.0,204.71,409.42,
PART8397,tire,Honda,2011,7.0,483.35,3383.4500000000003,1.0
PART8398,transmission,Toyota,2001,7.0,436.85,3057.9500000000003,
PART8399,tire,Toyota,2019,1.0,296.96,296.96,0.0
PART8400,engine,Toyota,2014,7.0,123.66,865.62,
PART8401,battery,BMW,2013,6.0,460.72,2764.32,1.0
PART8402,engine,Mercedes,2004,9.0,392.63,3533.67,
PART8403,battery,Mercedes,2009,6.0,236.3,1417.8000000000002,0.0
PART8404,tire,Volkswagen,2010,1.0,248.26,248.26,0.0
PART8405,brake,BMW,2006,9.0,217.0,1953.0,
PART8406,battery,Honda,2001,4.0,282.17,1128.68,
PART8407,tire,Mercedes,2003,6.0,104.02,624.12,
PART8408,brake,Volkswagen,2003,8.0,58.5,468.0,
PART8409,brake,Toyota,2000,8.0,393.62,3148.96,
PART8410,suspension,Ford,2016,8.0,171.05,1368.4,
PART8411,battery,Honda,2016,7.0,226.88,1588.1599999999999,
PART8412,engine,Toyota,2015,7.0,159.45,1116.1499999999999,
PART8413,suspension,Audi,2006,3.0,114.41,343.23,
PART8414,battery,Honda,2008,4.0,261.13,1044.52,1.0
PART8415,brake,Volkswagen,2021,5.0,260.91,1304.5500000000002,
PART8416,tire,BMW,2010,8.0,341.66,2733.28,1.0
PART8417,tire,Audi,2006,4.0,411.84,1647.36,1.0
PART8418,brake,Ford,2010,6.0,377.04,2262.2400000000002,0.0
PART8419,battery,Toyota,2022,7.0,130.14,910.9799999999999,0.0
PART8420,engine,Toyota,2003,1.0,451.13,451.13,1.0
PART8421,transmission,Honda,2020,3.0,50.73,152.19,0.0
PART8422,engine,Mercedes,2011,2.0,333.46,666.92,
PART8423,tire,Toyota,2002,9.0,430.91,3878.19,
PART8424,battery,Ford,2018,1.0,321.0,321.0,1.0
PART8425,battery,Mercedes,2002,2.0,94.02,188.04,
PART8426,suspension,Audi,2010,7.0,497.14,3479.98,1.0
PART8427,transmission,Volkswagen,2015,5.0,188.47,942.35,0.0
PART8428,battery,Volkswagen,2008,5.0,284.65,1423.25,1.0
PART8429,tire,Toyota,2016,3.0,273.64,820.92,0.0
PART8430,engine,Ford,2010,9.0,321.9,2897.1,0.0
PART8431,tire,Mercedes,2011,2.0,139.8,279.6,1.0
PART8432,engine,BMW,2010,1.0,140.02,140.02,1.0
PART8433,battery,Toyota,2006,1.0,310.18,310.18,
PART8434,suspension,Honda,2007,4.0,444.79,1779.16,1.0
PART8435,tire,Audi,2002,2.0,243.83,487.66,1.0
PART8436,engine,Audi,2022,7.0,104.97,734.79,
PART8437,brake,Volkswagen,2000,5.0,262.19,1310.95,1.0
PART8438,transmission,Toyota,2019,8.0,436.94,3495.52,
PART8439,engine,BMW,2012,4.0,324.04,1296.16,1.0
PART8440,transmission,Audi,2006,4.0,213.52,854.08,
PART8441,battery,Audi,2020,5.0,60.64,303.2,1.0
PART8442,brake,Audi,2006,8.0,493.84,3950.72,
PART8443,engine,Audi,2019,9.0,261.99,2357.91,
PART8444,engine,Mercedes,2001,5.0,459.29,2296.4500000000003,1.0
PART8445,tire,Audi,2003,7.0,211.45,1480.1499999999999,1.0
PART8446,tire,Ford,2007,9.0,468.66,4217.9400000000005,
PART8447,battery,BMW,2003,9.0,256.85,2311.65,
PART8448,brake,Ford,2012,8.0,342.14,2737.12,
PART8449,transmission,Toyota,2014,5.0,204.51,1022.55,0.0
PART8450,brake,Volkswagen,2002,2.0,361.51,723.02,1.0
PART8451,engine,Mercedes,2011,1.0,406.89,406.89,
PART8452,brake,Honda,2016,9.0,189.31,1703.79,
PART8453,battery,Mercedes,2006,1.0,150.61,150.61,0.0
PART8454,transmission,BMW,2013,3.0,491.22,1473.66,1.0
PART8455,engine,Ford,2018,7.0,406.29,2844.03,
PART8456,battery,Mercedes,2000,8.0,293.1,2344.8,
PART8457,battery,Audi,2018,3.0,381.91,1145.73,1.0
PART8458,engine,BMW,2005,7.0,52.19,365.33,
PART8459,transmission,Ford,2005,7.0,286.38,2004.6599999999999,
PART8460,engine,Ford,2019,6.0,321.22,1927.3200000000002,
PART8461,tire,Honda,2004,2.0,247.37,494.74,1.0
PART8462,engine,Audi,2008,7.0,116.33,814.31,1.0
PART8463,suspension,Toyota,2000,6.0,241.08,1446.48,0.0
PART8464,battery,BMW,2008,4.0,391.01,1564.04,0.0
PART8465,battery,Audi,2001,7.0,231.82,1622.74,
PART8466,transmission,BMW,2014,8.0,256.02,2048.16,
PART8467,battery,Toyota,2022,7.0,469.42,3285.94,0.0
PART8468,battery,Audi,2016,9.0,466.53,4198.7699999999995,1.0
PART8469,tire,Toyota,2020,5.0,444.55,2222.75,
PART8470,brake,Toyota,2007,8.0,68.47,547.76,1.0
PART8471,suspension,BMW,2005,4.0,57.64,230.56,
PART8472,transmission,Volkswagen,2003,7.0,493.28,3452.96,
PART8473,suspension,Audi,2021,9.0,275.75,2481.75,0.0
PART8474,battery,Ford,2014,5.0,446.36,2231.8,0.0
PART8475,suspension,Ford,2018,2.0,184.18,368.36,1.0
PART8476,tire,Ford,2018,7.0,469.26,3284.8199999999997,0.0
PART8477,brake,Audi,2001,1.0,427.52,427.52,
PART8478,brake,BMW,2018,7.0,156.58,1096.0600000000002,
PART8479,transmission,Toyota,2021,4.0,185.2,740.8,
PART8480,brake,Mercedes,2009,7.0,265.03,1855.2099999999998,0.0
PART8481,brake,Mercedes,2004,7.0,149.57,1046.99,0.0
PART8482,suspension,BMW,2006,7.0,190.56,1333.92,1.0
PART8483,engine,BMW,2014,4.0,381.99,1527.96,1.0
PART8484,engine,Volkswagen,2014,6.0,266.28,1597.6799999999998,
PART8485,battery,BMW,2006,4.0,458.11,1832.44,
PART8486,tire,Toyota,2020,1.0,449.71,449.71,0.0
PART8487,brake,Volkswagen,2008,9.0,470.06,4230.54,0.0
PART8488,suspension,Audi,2011,2.0,84.85,169.7,0.0
PART8489,brake,Audi,2014,5.0,165.52,827.6,0.0
PART8490,tire,Audi,2011,8.0,367.11,2936.88,
PART8491,engine,Audi,2010,3.0,101.8,305.4,0.0
PART8492,suspension,Audi,2011,3.0,279.14,837.42,
PART8493,battery,Toyota,2021,5.0,339.04,1695.2,1.0
PART8494,suspension,Volkswagen,2020,3.0,355.37,1066.1100000000001,0.0
PART8495,engine,Mercedes,2013,1.0,362.68,362.68,
PART8496,transmission,Volkswagen,2010,6.0,391.13,2346.7799999999997,0.0
PART8497,engine,Volkswagen,2006,1.0,468.88,468.88,
PART8498,transmission,BMW,2018,6.0,196.33,1177.98,1.0
PART8499,brake,Honda,2021,7.0,54.02,378.14000000000004,
PART8500,engine,Audi,2021,9.0,315.39,2838.5099999999998,
PART8501,engine,Toyota,2007,4.0,89.49,357.96,0.0
PART8502,transmission,Toyota,2004,3.0,477.4,1432.1999999999998,1.0
PART8503,brake,BMW,2021,9.0,387.21,3484.89,0.0
PART8504,tire,Honda,2007,3.0,91.99,275.96999999999997,1.0
PART8505,battery,Volkswagen,2022,2.0,192.12,384.24,1.0
PART8506,tire,Ford,2001,3.0,311.0,933.0,1.0
PART8507,suspension,BMW,2003,9.0,223.81,2014.29,
PART8508,suspension,Ford,2001,9.0,185.94,1673.46,0.0
PART8509,tire,Audi,2013,7.0,326.39,2284.73,
PART8510,battery,Volkswagen,2004,5.0,381.74,1908.7,
PART8511,tire,Audi,2005,5.0,307.89,1539.4499999999998,0.0
PART8512,battery,Mercedes,2015,9.0,450.12,4051.08,0.0
PART8513,transmission,Mercedes,2009,4.0,313.92,1255.68,0.0
PART8514,tire,Toyota,2003,9.0,270.78,2437.0199999999995,0.0
PART8515,suspension,Volkswagen,2018,7.0,132.42,926.9399999999999,0.0
PART8516,brake,BMW,2007,2.0,408.52,817.04,
PART8517,battery,Audi,2017,1.0,416.69,416.69,
PART8518,battery,Honda,2006,4.0,344.35,1377.4,1.0
PART8519,suspension,Volkswagen,2010,4.0,66.39,265.56,1.0
PART8520,tire,Toyota,2008,6.0,50.02,300.12,
PART8521,engine,Honda,2014,9.0,368.54,3316.86,
PART8522,engine,BMW,2007,5.0,123.57,617.8499999999999,1.0
PART8523,suspension,Volkswagen,2021,4.0,244.78,979.12,
PART8524,tire,Volkswagen,2005,6.0,344.95,2069.7,
PART8525,brake,Volkswagen,2013,3.0,321.6,964.8000000000001,0.0
PART8526,transmission,Honda,2022,8.0,324.0,2592.0,
PART8527,engine,Audi,2005,1.0,134.21,134.21,1.0
PART8528,tire,Audi,2012,4.0,488.35,1953.4,
PART8529,battery,Honda,2012,3.0,361.76,1085.28,1.0
PART8530,brake,Honda,2022,2.0,126.67,253.34,
PART8531,suspension,Ford,2022,3.0,58.12,174.35999999999999,1.0
PART8532,transmission,BMW,2009,1.0,349.44,349.44,0.0
PART8533,tire,Volkswagen,2012,4.0,444.51,1778.04,1.0
PART8534,transmission,BMW,2005,3.0,385.57,1156.71,
PART8535,brake,BMW,2006,5.0,177.69,888.45,1.0
PART8536,engine,Ford,2021,4.0,84.36,337.44,1.0
PART8537,engine,BMW,2006,3.0,360.27,1080.81,0.0
PART8538,brake,Honda,2004,5.0,175.69,878.45,0.0
PART8539,brake,Audi,2008,5.0,480.42,2402.1,0.0
PART8540,transmission,BMW,2020,1.0,95.75,95.75,1.0
PART8541,suspension,Audi,2019,7.0,194.24,1359.68,0.0
PART8542,transmission,Ford,2017,5.0,435.74,2178.7,0.0
PART8543,battery,Toyota,2013,8.0,424.15,3393.2,1.0
PART8544,tire,Volkswagen,2020,1.0,471.39,471.39,
PART8545,tire,Toyota,2007,6.0,350.13,2100.7799999999997,
PART8546,battery,Ford,2022,4.0,477.48,1909.92,
PART8547,suspension,Ford,2005,3.0,292.79,878.3700000000001,1.0
PART8548,suspension,Toyota,2002,3.0,185.67,557.01,0.0
PART8549,engine,Mercedes,2010,2.0,466.35,932.7,
PART8550,brake,Toyota,2005,1.0,403.73,403.73,0.0
PART8551,transmission,BMW,2019,5.0,62.06,310.3,1.0
PART8552,suspension,Toyota,2012,3.0,480.22,1440.66,1.0
PART8553,brake,Audi,2006,7.0,474.66,3322.6200000000003,0.0
PART8554,battery,Ford,2018,8.0,126.45,1011.6,
PART8555,transmission,Ford,2014,7.0,469.95,3289.65,0.0
PART8556,transmission,BMW,2005,1.0,180.55,180.55,
PART8557,tire,Audi,2014,6.0,142.8,856.8000000000001,1.0
PART8558,engine,Ford,2000,6.0,81.02,486.12,0.0
PART8559,brake,BMW,2008,4.0,188.66,754.64,
PART8560,brake,Toyota,2007,1.0,429.37,429.37,0.0
PART8561,battery,Audi,2015,8.0,440.6,3524.8,
PART8562,transmission,Mercedes,2008,3.0,191.1,573.3,
PART8563,tire,BMW,2022,1.0,260.51,260.51,0.0
PART8564,tire,Toyota,2019,3.0,302.69,908.0699999999999,0.0
PART8565,transmission,Audi,2009,3.0,142.98,428.93999999999994,0.0
PART8566,engine,BMW,2013,5.0,486.43,2432.15,1.0
PART8567,tire,Ford,2020,7.0,490.54,3433.78,0.0
PART8568,brake,Audi,2021,5.0,376.88,1884.4,0.0
PART8569,brake,Mercedes,2015,3.0,111.93,335.79,
PART8570,tire,Honda,2021,5.0,484.45,2422.25,0.0
PART8571,battery,Toyota,2019,4.0,242.68,970.72,1.0
PART8572,battery,Toyota,2001,3.0,213.36,640.08,
PART8573,tire,Audi,2001,1.0,369.1,369.1,1.0
PART8574,tire,Mercedes,2010,9.0,446.35,4017.15,0.0
PART8575,transmission,Audi,2022,1.0,343.43,343.43,
PART8576,brake,Toyota,2010,1.0,308.59,308.59,0.0
PART8577,suspension,Audi,2015,2.0,235.38,470.76,
PART8578,tire,Mercedes,2008,8.0,223.13,1785.04,
PART8579,suspension,BMW,2021,2.0,62.02,124.04,1.0
PART8580,engine,Toyota,2013,2.0,432.5,865.0,
PART8581,tire,Ford,2013,9.0,373.09,3357.81,
PART8582,brake,BMW,2005,6.0,275.27,1651.62,
PART8583,transmission,Honda,2015,3.0,360.44,1081.32,0.0
PART8584,transmission,Audi,2015,8.0,99.01,792.08,0.0
PART8585,battery,Volkswagen,2008,6.0,358.36,2150.16,1.0
PART8586,battery,Audi,2006,1.0,192.06,192.06,1.0
PART8587,suspension,Honda,2018,7.0,221.72,1552.04,0.0
PART8588,tire,Volkswagen,2001,4.0,151.99,607.96,
PART8589,brake,Audi,2020,4.0,181.4,725.6,0.0
PART8590,tire,BMW,2022,5.0,224.98,1124.8999999999999,0.0
PART8591,brake,Volkswagen,2008,1.0,167.22,167.22,
PART8592,transmission,Audi,2008,4.0,97.54,390.16,1.0
PART8593,brake,Ford,2008,2.0,142.32,284.64,0.0
PART8594,engine,Ford,2015,1.0,157.36,157.36,0.0
PART8595,engine,BMW,2022,5.0,409.67,2048.35,0.0
PART8596,brake,Toyota,2001,9.0,382.36,3441.2400000000002,0.0
PART8597,brake,Ford,2018,4.0,409.67,1638.68,1.0
PART8598,transmission,Honda,2013,7.0,83.02,581.14,0.0
PART8599,engine,Audi,2016,8.0,435.16,3481.28,1.0
PART8600,engine,Audi,2000,8.0,253.2,2025.6,0.0
PART8601,battery,BMW,2002,9.0,61.34,552.0600000000001,0.0
PART8602,suspension,Volkswagen,2017,7.0,315.96,2211.72,
PART8603,transmission,Toyota,2021,7.0,54.27,379.89000000000004,1.0
PART8604,suspension,Volkswagen,2021,7.0,387.03,2709.21,
PART8605,transmission,Volkswagen,2015,9.0,407.52,3667.68,
PART8606,suspension,Volkswagen,2012,6.0,345.9,2075.3999999999996,1.0
PART8607,battery,Toyota,2022,3.0,131.11,393.33000000000004,0.0
PART8608,tire,Volkswagen,2003,1.0,328.49,328.49,0.0
PART8609,engine,BMW,2010,5.0,319.65,1598.25,0.0
PART8610,battery,Volkswagen,2011,5.0,264.28,1321.3999999999999,
PART8611,brake,Honda,2016,1.0,360.24,360.24,1.0
PART8612,engine,Honda,2013,8.0,104.6,836.8,
PART8613,engine,BMW,2001,9.0,441.15,3970.35,1.0
PART8614,suspension,Volkswagen,2007,2.0,197.14,394.28,
PART8615,brake,Volkswagen,2015,7.0,329.9,2309.2999999999997,0.0
PART8616,suspension,Honda,2011,5.0,75.82,379.09999999999997,1.0
PART8617,brake,Mercedes,2015,2.0,408.32,816.64,0.0
PART8618,battery,BMW,2009,3.0,245.99,737.97,0.0
PART8619,engine,Volkswagen,2002,4.0,140.7,562.8,
PART8620,transmission,Toyota,2017,4.0,419.24,1676.96,1.0
PART8621,tire,Honda,2006,7.0,202.5,1417.5,0.0
PART8622,suspension,Volkswagen,2003,2.0,185.32,370.64,1.0
PART8623,brake,Audi,2016,6.0,229.25,1375.5,
PART8624,suspension,Volkswagen,2006,1.0,121.92,121.92,
PART8625,tire,BMW,2016,4.0,155.57,622.28,0.0
PART8626,tire,Honda,2010,8.0,251.34,2010.72,0.0
PART8627,brake,Toyota,2012,2.0,303.22,606.44,0.0
PART8628,brake,BMW,2015,9.0,493.38,4440.42,
PART8629,battery,Toyota,2004,4.0,136.52,546.08,0.0
PART8630,transmission,Audi,2008,5.0,246.57,1232.85,0.0
PART8631,engine,Mercedes,2020,1.0,352.09,352.09,
PART8632,tire,Audi,2008,5.0,316.55,1582.75,
PART8633,suspension,Ford,2015,9.0,225.92,2033.28,
PART8634,transmission,Ford,2005,7.0,264.62,1852.3400000000001,0.0
PART8635,brake,Mercedes,2014,3.0,54.58,163.74,
PART8636,brake,Audi,2003,4.0,226.43,905.72,1.0
PART8637,engine,Volkswagen,2006,5.0,289.98,1449.9,1.0
PART8638,suspension,BMW,2015,1.0,91.41,91.41,1.0
PART8639,transmission,Ford,2014,1.0,265.53,265.53,1.0
PART8640,brake,Volkswagen,2020,8.0,422.49,3379.92,0.0
PART8641,battery,Audi,2010,4.0,410.72,1642.88,0.0
PART8642,battery,Toyota,2002,4.0,375.77,1503.08,1.0
PART8643,tire,Volkswagen,2017,8.0,106.03,848.24,0.0
PART8644,brake,Toyota,2001,7.0,218.4,1528.8,1.0
PART8645,transmission,Mercedes,2016,7.0,362.09,2534.6299999999997,
PART8646,tire,Volkswagen,2012,8.0,144.05,1152.4,
PART8647,battery,Audi,2007,1.0,322.31,322.31,
PART8648,tire,Ford,2016,2.0,250.14,500.28,
PART8649,brake,Volkswagen,2001,5.0,99.54,497.70000000000005,
PART8650,suspension,BMW,2002,8.0,349.08,2792.64,
PART8651,transmission,Ford,2009,3.0,409.04,1227.1200000000001,0.0
PART8652,battery,Ford,2019,9.0,446.62,4019.58,
PART8653,tire,Ford,2004,8.0,496.4,3971.2,1.0
PART8654,brake,Volkswagen,2013,8.0,483.67,3869.36,
PART8655,engine,Ford,2012,7.0,189.94,1329.58,0.0
PART8656,suspension,Honda,2016,7.0,412.06,2884.42,1.0
PART8657,transmission,Audi,2009,5.0,78.94,394.7,0.0
PART8658,tire,Mercedes,2017,7.0,116.52,815.64,1.0
PART8659,suspension,Ford,2001,9.0,449.83,4048.47,0.0
PART8660,suspension,Ford,2005,7.0,57.09,399.63,
PART8661,tire,Honda,2012,4.0,257.22,1028.88,0.0
PART8662,engine,Toyota,2017,9.0,197.24,1775.16,1.0
PART8663,engine,Audi,2010,5.0,100.54,502.70000000000005,0.0
PART8664,brake,BMW,2007,1.0,411.41,411.41,1.0
PART8665,transmission,Honda,2000,4.0,396.79,1587.16,0.0
PART8666,tire,Volkswagen,2014,9.0,488.95,4400.55,
PART8667,brake,BMW,2008,1.0,235.55,235.55,1.0
PART8668,tire,Toyota,2020,1.0,473.14,473.14,
PART8669,engine,Honda,2005,3.0,497.33,1491.99,1.0
PART8670,tire,Ford,2013,4.0,334.44,1337.76,1.0
PART8671,suspension,Audi,2008,6.0,491.62,2949.7200000000003,
PART8672,suspension,Honda,2017,7.0,451.31,3159.17,0.0
PART8673,suspension,BMW,2010,5.0,166.74,833.7,0.0
PART8674,transmission,Volkswagen,2011,2.0,99.13,198.26,0.0
PART8675,battery,Toyota,2018,6.0,253.16,1518.96,
PART8676,suspension,Volkswagen,2013,8.0,196.32,1570.56,1.0
PART8677,engine,Honda,2005,5.0,395.71,1978.55,
PART8678,suspension,Mercedes,2018,9.0,166.17,1495.53,0.0
PART8679,tire,Mercedes,2014,7.0,51.45,360.15000000000003,
PART8680,engine,Audi,2012,4.0,174.82,699.28,1.0
PART8681,transmission,Audi,2009,8.0,489.33,3914.64,0.0
PART8682,engine,Volkswagen,2018,2.0,420.34,840.68,
PART8683,tire,Toyota,2006,2.0,124.14,248.28,
PART8684,battery,Volkswagen,2016,6.0,406.34,2438.04,0.0
PART8685,battery,Honda,2019,8.0,399.6,3196.8,1.0
PART8686,battery,Toyota,2011,9.0,89.5,805.5,0.0
PART8687,tire,Audi,2009,8.0,479.73,3837.84,
PART8688,engine,Ford,2001,8.0,112.62,900.96,1.0
PART8689,tire,Honda,2007,1.0,341.15,341.15,
PART8690,transmission,Ford,2008,6.0,250.55,1503.3000000000002,1.0
PART8691,brake,Audi,2008,8.0,400.48,3203.84,
